filename,category,description,permalink
NF_NF.07826-252.jpg,Norsk Folkemuseum,Bybilde fra Karl Johans gate sett opp mot slottet. Fotgjengere i sommerklær,http://oslobilder.no/NF/NF.07826-252
OMU_OB.Y2443.jpg,Oslo Museum,Sjømandshjemmet,http://oslobilder.no/OMU/OB.Y2443
OMU_OB.F11527b.jpg,Oslo Museum,"Fra Nytorvet, Kristiania.",http://oslobilder.no/OMU/OB.F11527b
OMU_OB.FS0551.jpg,Oslo Museum,Christiania formannskap på Frognerseteren.,http://oslobilder.no/OMU/OB.FS0551
NF_NF.09714-018.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Interirør paviljong. Utstilling av hermetikk og margarin.",http://oslobilder.no/NF/NF.09714-018
OMU_OB.Y4224.jpg,Oslo Museum,Torggata.,http://oslobilder.no/OMU/OB.Y4224
OMU_OB.Z05815.jpg,Oslo Museum,"Kirkegaden, Christiania.",http://oslobilder.no/OMU/OB.Z05815
OMU_OB.F03536b.jpg,Oslo Museum,"""Erindring fra Christiania sommeren 1883""",http://oslobilder.no/OMU/OB.F03536b
OMU_OB.Y1346.jpg,Oslo Museum,Ullevoldsveien.,http://oslobilder.no/OMU/OB.Y1346
OMU_OB.A3361.jpg,Oslo Museum,Eidsvolls plass med Karl Johan-kvartalet.,http://oslobilder.no/OMU/OB.A3361
OMU_OB.OT124.jpg,Oslo Museum,Øvre Vollgate 15 sett fra Nedre Vollgate.,http://oslobilder.no/OMU/OB.OT124
OMU_OB.Z07576.jpg,Oslo Museum,"gatekryss, bygårder, forretninger, frukthandel",http://oslobilder.no/OMU/OB.Z07576
OMU_OB.F18003.jpg,Oslo Museum,"gateløp, bygårder, H.M. Kongens Gardes musikkorps, publikum, Grand Hotel, balkong, markiser",http://oslobilder.no/OMU/OB.F18003
NF_NF.05566-001.jpg,Norsk Folkemuseum,Holm. 1910. Stueinteriør. Menn og kvinner rundt et bord. På bordet står det glass og karafler.,http://oslobilder.no/NF/NF.05566-001
OMU_OB.F15641.jpg,Oslo Museum,10. klasse ved Conradis skole.,http://oslobilder.no/OMU/OB.F15641
OMU_OB.F16578.jpg,Oslo Museum,Artiumskull ved Frogner skole.,http://oslobilder.no/OMU/OB.F16578
OMU_OB.F14680ay.jpg,Oslo Museum,Karl Johans gate 21.,http://oslobilder.no/OMU/OB.F14680ay
OMU_OB.OT147.jpg,Oslo Museum,Stortingsgata fra Løvebakken.,http://oslobilder.no/OMU/OB.OT147
OMU_OB.F11314a.jpg,Oslo Museum,Eidsvolls plass fra Grand Hotel.,http://oslobilder.no/OMU/OB.F11314a
OMU_OB.Z07611.jpg,Oslo Museum,Alnafetgaten.,http://oslobilder.no/OMU/OB.Z07611
NF_NF.09714-019.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914.
Interirør paviljong. Utstilling av hermetikk og margarin.",http://oslobilder.no/NF/NF.09714-019
NF_NF.34112-213.jpg,Norsk Folkemuseum,"To barn med leker i gårdsrom på Enerhaugen, 4.juli 1924.",http://oslobilder.no/NF/NF.34112-213
OMU_OB.F19462.jpg,Oslo Museum,Telthusbakken og Gamle Aker kirke.,http://oslobilder.no/OMU/OB.F19462
OMU_OB.F07127.jpg,Oslo Museum,"Trefoldighetskirken, Kristiania.",http://oslobilder.no/OMU/OB.F07127
OMU_OB.Y7574.jpg,Oslo Museum,Sannerbrua bygges.,http://oslobilder.no/OMU/OB.Y7574
NF_NF.05271-080.jpg,Norsk Folkemuseum,"Bygdøy, Oslo. Ant. 1908-10. Skogsparti med vei.",http://oslobilder.no/NF/NF.05271-080
OMU_OB.Y1256.jpg,Oslo Museum,Skovveien.,http://oslobilder.no/OMU/OB.Y1256
OMU_OB.NW0752.jpg,Oslo Museum,Skipsanløp ved Revierbryggen.,http://oslobilder.no/OMU/OB.NW0752
OMU_OB.01088.jpg,Oslo Museum,Stortings plass,http://oslobilder.no/OMU/OB.01088
OMU_OB.Y2549.jpg,Oslo Museum,Youngstorvet,http://oslobilder.no/OMU/OB.Y2549
OMU_OB.F02180a.jpg,Oslo Museum,Josefines gate.,http://oslobilder.no/OMU/OB.F02180a
OMU_OB.F13808a.jpg,Oslo Museum,"brygge, bygårder, mennesker, Johanneskirken",http://oslobilder.no/OMU/OB.F13808a
OMU_OB.Y1345.jpg,Oslo Museum,Bjerregaards gade fra Bjergstien.,http://oslobilder.no/OMU/OB.Y1345
OMU_OB.F11630a.jpg,Oslo Museum,Kristiania. Professor Dahls gate.,http://oslobilder.no/OMU/OB.F11630a
OMU_OB.Y1171.jpg,Oslo Museum,Prinsens Gade.,http://oslobilder.no/OMU/OB.Y1171
OMU_OB.Y1167.jpg,Oslo Museum,Akersgaten ved Johanneskirken,http://oslobilder.no/OMU/OB.Y1167
OMU_OB.Y2344.jpg,Oslo Museum,Ila skole.,http://oslobilder.no/OMU/OB.Y2344
OMU_OB.00703.jpg,Oslo Museum,St. Halvardsgate 47-57.,http://oslobilder.no/OMU/OB.00703
OMU_OB.F03833.jpg,Oslo Museum,"Vor Frelsers Kirke, Universitetet og Storthingsbygningen.",http://oslobilder.no/OMU/OB.F03833
OMU_OB.F18718.jpg,Oslo Museum,Frøken Rolls pikeskole.,http://oslobilder.no/OMU/OB.F18718
NF_NF.01065-292.jpg,Norsk Folkemuseum,"Gruppe med studenter spaserer i Studenterlunden, Oslo, med ryggen til Slottet. Fra venstre: Hesselberg, Koren, Steffens, ?, Moestue.",http://oslobilder.no/NF/NF.01065-292
OMU_OB.F01870.jpg,Oslo Museum,Kristiania.,http://oslobilder.no/OMU/OB.F01870
OMU_OB.OT148.jpg,Oslo Museum,Eidsvolls plass.,http://oslobilder.no/OMU/OB.OT148
OMU_OB.F11534b.jpg,Oslo Museum,"Stortorvet, Kristiania.",http://oslobilder.no/OMU/OB.F11534b
OMU_OB.NW0029.jpg,Oslo Museum,Youngstorget.,http://oslobilder.no/OMU/OB.NW0029
OMU_OB.Z05602.jpg,Oslo Museum,Gabels gate og Niels Juels gate under anlegg nedenfor Drammensveien.,http://oslobilder.no/OMU/OB.Z05602
OMU_OB.Y1392.jpg,Oslo Museum,Hægdehougsveien,http://oslobilder.no/OMU/OB.Y1392
OMU_OB.F16114c.jpg,Oslo Museum,"gateløp, bygårder, H.M. Kongens Gardes musikkorps, publikum, Grand Hotel, balkong, markiser",http://oslobilder.no/OMU/OB.F16114c
NF_NF.05271-104.jpg,Norsk Folkemuseum,"Oslo, Hammeren, Maridalen 1908-10. Vintermotiv. Elveparti . Skog.",http://oslobilder.no/NF/NF.05271-104
NF_NF.05231-002.jpg,Norsk Folkemuseum,"Frognerkilen, Oslo. 1910. Seilsport.",http://oslobilder.no/NF/NF.05231-002
OMU_OB.F01927.jpg,Oslo Museum,Prinsens gate.,http://oslobilder.no/OMU/OB.F01927
OMU_OB.F11527c.jpg,Oslo Museum,"Youngstorvet med ""Folkets Hus"".",http://oslobilder.no/OMU/OB.F11527c
OMU_OB.Y1323.jpg,Oslo Museum,Nordbygaden.,http://oslobilder.no/OMU/OB.Y1323
NF_NF.05271-017.jpg,Norsk Folkemuseum,Oslofjorden. 1908. Skøyte (Jakt),http://oslobilder.no/NF/NF.05271-017
OMU_OB.Z03431.jpg,Oslo Museum,Christiania. Nedre Voldgade.,http://oslobilder.no/OMU/OB.Z03431
OMU_OB.F11483d.jpg,Oslo Museum,Kristiania. Huitfeldtsgate.,http://oslobilder.no/OMU/OB.F11483d
OMU_OB.F01385.jpg,Oslo Museum,Victoria terrasse og Ruseløkkbasarene.,http://oslobilder.no/OMU/OB.F01385
OMU_OB.F11415c.jpg,Oslo Museum,Oslo parti fra Sagene.,http://oslobilder.no/OMU/OB.F11415c
OMU_OB.Y1358.jpg,Oslo Museum,Uranienborg Terrasse,http://oslobilder.no/OMU/OB.Y1358
OMU_OB.F02982b.jpg,Oslo Museum,Kirkegaden Christiania.,http://oslobilder.no/OMU/OB.F02982b
OMU_OB.NW1226.jpg,Oslo Museum,Nedre Vollgate.,http://oslobilder.no/OMU/OB.NW1226
OMU_OB.OT160.jpg,Oslo Museum,"torg, Fiat Lux, Vår Frelsers kirke, brannvakten, bygårder",http://oslobilder.no/OMU/OB.OT160
OMU_OB.FS0474.jpg,Oslo Museum,Christiania magistrat og formannskap.,http://oslobilder.no/OMU/OB.FS0474
OMU_OB.Y1310.jpg,Oslo Museum,Oscars gade.,http://oslobilder.no/OMU/OB.Y1310
OMU_OB.Z07621.jpg,Oslo Museum,Foran Kampen kirke.,http://oslobilder.no/OMU/OB.Z07621
OMU_OB.F03074c.jpg,Oslo Museum,"gateløp, villabebyggelse, hager, menn, fotografering, snø",http://oslobilder.no/OMU/OB.F03074c
OMU_OB.F00895.jpg,Oslo Museum,"gateløp, bygårder, skredderforretning, gatebelysning",http://oslobilder.no/OMU/OB.F00895
OMU_OB.Z03430.jpg,Oslo Museum,Øvre og Nedre Vollgate sett fra Kontraskjæret.,http://oslobilder.no/OMU/OB.Z03430
NF_NF.01065-368.jpg,Norsk Folkemuseum,"Frk.Baby Kielland, senere fru W. Krag, og stud. med. Niels Heitmann spaserer langs Karl Johans gate, Oslo. med Nationaltheatret bak.",http://oslobilder.no/NF/NF.01065-368
OMU_OB.OT354.jpg,Oslo Museum,Møllergata fra Grensen.,http://oslobilder.no/OMU/OB.OT354
OMU_OB.F11482c.jpg,Oslo Museum,"Fra Drammensveien, Kristiania.",http://oslobilder.no/OMU/OB.F11482c
OMU_OB.Y2529.jpg,Oslo Museum,Storgaden.,http://oslobilder.no/OMU/OB.Y2529
OMU_TM.T04056.jpg,Oslo Museum,Kirkegata fra Festningsplassen.,http://oslobilder.no/OMU/TM.T04056
OMU_OB.F04651.jpg,Oslo Museum,"Kristiania byrett i Sandvika, 1910.",http://oslobilder.no/OMU/OB.F04651
OMU_OB.Y1381.jpg,Oslo Museum,Munchs og Peder Clausens gate.,http://oslobilder.no/OMU/OB.Y1381
NF_NF.05271-098.jpg,Norsk Folkemuseum,"Oslo, Ormøya 1910. Oversiktsbilde. Strandparti. Vinter med is. Bebyggelse. Bro.",http://oslobilder.no/NF/NF.05271-098
OMU_OB.F02967a.jpg,Oslo Museum,Christiania. St. Olafsgade.,http://oslobilder.no/OMU/OB.F02967a
OMU_OB.F19174b.jpg,Oslo Museum,"Eilert Sundts gate sett fra nummer 13, fjerde etasje.",http://oslobilder.no/OMU/OB.F19174b
OMU_OB.F03063c.jpg,Oslo Museum,"torg, torghandel, hestekjøretøyer, Fiat Lux, forretningsgårder",http://oslobilder.no/OMU/OB.F03063c
OMU_OB.Y1370.jpg,Oslo Museum,Bygdøy allé fra Niels Juels gate.,http://oslobilder.no/OMU/OB.Y1370
OMU_OB.Z10916.jpg,Oslo Museum,Fra Hammersborg.,http://oslobilder.no/OMU/OB.Z10916
NF_NF.01065-009.jpg,Norsk Folkemuseum,"Fire kvinner og et barn på Karl Johans gate, Oslo, mot Slottsparken. Fra venstre: fru Faye Hansen, frk. Salicath, frk Faye Hansen senior.",http://oslobilder.no/NF/NF.01065-009
OMU_OB.F11415b.jpg,Oslo Museum,Fra Sagene. Oslo.,http://oslobilder.no/OMU/OB.F11415b
OMU_OB.Y1153.jpg,Oslo Museum,Storthingsgaden,http://oslobilder.no/OMU/OB.Y1153
OMU_OB.Z06232.jpg,Oslo Museum,Kirkegata fra Stortorvet.,http://oslobilder.no/OMU/OB.Z06232
OMU_OB.F12294a.jpg,Oslo Museum,"utsikt, torg, mennesker, torghandel, forretningsgårder",http://oslobilder.no/OMU/OB.F12294a
OMU_OB.Y1965.jpg,Oslo Museum,Slottet og Slotsparken - Christiania,http://oslobilder.no/OMU/OB.Y1965
OMU_OB.OH536.jpg,Oslo Museum,"hester, politimenn, ridende politi, mennesker, flagg, 17. mai-feiring, Folkets Hus, bygårder",http://oslobilder.no/OMU/OB.OH536
OMU_OB.NW4621.jpg,Oslo Museum,"utsikt, Stortingsbygningen, menner, opptog, 17. mai-feiring, bygårder, fotografatelier",http://oslobilder.no/OMU/OB.NW4621
OMU_OB.Y2542.jpg,Oslo Museum,Prinsensgade,http://oslobilder.no/OMU/OB.Y2542
OMU_OB.FS0754.jpg,Oslo Museum,Kristiania.,http://oslobilder.no/OMU/OB.FS0754
OMU_OB.F02369.jpg,Oslo Museum,"Christian Krohgs gate 30-36, revet 1902.",http://oslobilder.no/OMU/OB.F02369
OMU_OB.NW5107.jpg,Oslo Museum,Ullevålsveien ved Adamstuen.,http://oslobilder.no/OMU/OB.NW5107
OMU_OB.Y1428.jpg,Oslo Museum,Holst´s gade,http://oslobilder.no/OMU/OB.Y1428
OMU_OB.F19174C.jpg,Oslo Museum,Briskebyveien ved Eilert Sundts gate.,http://oslobilder.no/OMU/OB.F19174C
OMU_OB.F00921.jpg,Oslo Museum,"gateløp, bygårder, hjørnegård, gavlvegg, elektrisitet, gatebelysning",http://oslobilder.no/OMU/OB.F00921
OMU_OB.F00939.jpg,Oslo Museum,Kirkegata fra Festningsplassen.,http://oslobilder.no/OMU/OB.F00939
NF_NF.01065-039.jpg,Norsk Folkemuseum,"Frk. Andersen, gift l'Orange, med parasoll i ferd med å krysse Rosenkrantz` gate, Oslo. Stortinget i bakgrunnen.",http://oslobilder.no/NF/NF.01065-039
NF_NF.08317-003.jpg,Norsk Folkemuseum,Oslo. Russ i 17. mai-tog 1914 foran Slottet. Festkledde i lange kjoler og dress. De kongelige ses på Slottsbalkongen.,http://oslobilder.no/NF/NF.08317-003
OMU_OB.Y1368.jpg,Oslo Museum,Bygdö Allé,http://oslobilder.no/OMU/OB.Y1368
OMU_OB.Z00552.jpg,Oslo Museum,Bjørnstjerne Bjørnsons gravferd.,http://oslobilder.no/OMU/OB.Z00552
OMU_OB.Z06427.jpg,Oslo Museum,St. Olavs gate ved Halfdan Kjerulfs plass.,http://oslobilder.no/OMU/OB.Z06427
NF_NF.08317-007.jpg,Norsk Folkemuseum,Oslo. 17. mai-tog 1915 ved Grand hotell på vei opp mot Slottet i bakgrunnen.  Publikum på balkongene på Grand hotell.,http://oslobilder.no/NF/NF.08317-007
NF_NF.25782-119.jpg,Norsk Folkemuseum,"Interiør, gruppe samlet rundt bord i stue, Meltzers gate 9, Oslo, 1906.",http://oslobilder.no/NF/NF.25782-119
NF_NF.15286-1-016.jpg,Norsk Folkemuseum,Norge. Sarabraaten. Parti ved Hauketjernet.,http://oslobilder.no/NF/NF.15286-1-016
NF_NF.25782-173.jpg,Norsk Folkemuseum,"Interiør, mennesker samlet rundt bord i Meltzers gate 9, Oslo. Axel Q. Wiborg til høyre.",http://oslobilder.no/NF/NF.25782-173
OMU_OB.F01659.jpg,Oslo Museum,Bakkegata med Ruseløkkveien 12.,http://oslobilder.no/OMU/OB.F01659
OMU_OB.F11266b.jpg,Oslo Museum,Trikk på Drammensveien.,http://oslobilder.no/OMU/OB.F11266b
OMU_OB.Y2131.jpg,Oslo Museum,Enerhaugen. Johannesgata fra Stupinngata mot Sørligata.,http://oslobilder.no/OMU/OB.Y2131
OMU_OB.F02981d.jpg,Oslo Museum,"Kongens gade, Christiania.",http://oslobilder.no/OMU/OB.F02981d
OMU_OB.F02883.jpg,Oslo Museum,Utsikt over Stortorvet og Grensen.,http://oslobilder.no/OMU/OB.F02883
OMU_OB.Y1333.jpg,Oslo Museum,Hjørnet Thereses gate - Pilestredet.,http://oslobilder.no/OMU/OB.Y1333
OMU_OB.Z06093.jpg,Oslo Museum,Akersgaten mot Trefoldighetskirken.,http://oslobilder.no/OMU/OB.Z06093
OMU_OB.Y1301.jpg,Oslo Museum,"gateløp, bygårder, gutt, forhager, gjerder, gatebelysning",http://oslobilder.no/OMU/OB.Y1301
OMU_OB.F20703c.jpg,Oslo Museum,Kristiania - Frognerveien.,http://oslobilder.no/OMU/OB.F20703c
OMU_OB.F14679u.jpg,Oslo Museum,"gateløp, forretningsgårder, utstillingsvinduer, mennesker, gatebelysning, brostein",http://oslobilder.no/OMU/OB.F14679u
NF_NF.01065-051.jpg,Norsk Folkemuseum,"Gruppe spaserer langs Karl Johans gate, Oslo, med Universitetet, Slottet og Nasjonalteateret i bakgrunnen. Fra venstre: Lol Melbye, gift Rohde, Lil Melby, gift Nissen, Hartvig Nissen.",http://oslobilder.no/NF/NF.01065-051
NF_NF.05271-106.jpg,Norsk Folkemuseum,Oslo 1910. Høstskog med løv på bakken.,http://oslobilder.no/NF/NF.05271-106
OMU_OB.F11567c.jpg,Oslo Museum,Kristiania. Parti fra Torshaug.,http://oslobilder.no/OMU/OB.F11567c
OMU_OB.Y1332.jpg,Oslo Museum,Kirkegaden.,http://oslobilder.no/OMU/OB.Y1332
OMU_OB.F01135.jpg,Oslo Museum,Fra avdukingen av Kristian IV-statuen på Stortorvet.,http://oslobilder.no/OMU/OB.F01135
OMU_OB.Y1280.jpg,Oslo Museum,Bækkelaget,http://oslobilder.no/OMU/OB.Y1280
OMU_OB.F15698.jpg,Oslo Museum,Lakkegata og Sars' gate skoler.,http://oslobilder.no/OMU/OB.F15698
OMU_OB.Y1302.jpg,Oslo Museum,"gateløp, bygårder, gatebelysning, gutter",http://oslobilder.no/OMU/OB.Y1302
OMU_OB.Y1367.jpg,Oslo Museum,Odins gate.,http://oslobilder.no/OMU/OB.Y1367
NF_NF.01065-141.jpg,Norsk Folkemuseum,"Fru professor Blytt krysser Rosenkrantz` gate ved Karl Johans gate, Oslo. Stortinget i bakgrunnen.",http://oslobilder.no/NF/NF.01065-141
OMU_OB.01072.jpg,Oslo Museum,Kvadraturen med folkeliv,http://oslobilder.no/OMU/OB.01072
NF_NF.25782-171.jpg,Norsk Folkemuseum,"Interiør, barn i familien Wiborg leker dukkeselskap i Meltzers gate 9, Oslo, 1899.",http://oslobilder.no/NF/NF.25782-171
NF_NF.08317-006.jpg,Norsk Folkemuseum,Oslo. 17. mai-tog 1915 på vei opp Karl Johans gate mot Slottet. Barn og voksne med flagg.,http://oslobilder.no/NF/NF.08317-006
NF_NF.25782-178.jpg,Norsk Folkemuseum,"Mennesker samlet rundt bord i Meltzers gate 9, Oslo. Axel Q. Wiborg til høyre.",http://oslobilder.no/NF/NF.25782-178
NF_NF.08177-025.jpg,Norsk Folkemuseum,"Folkedans. Oppvising på vårfest på Hovedøya, Oslo 1924. Barn og voksne. Publikum i bakgrunnen.",http://oslobilder.no/NF/NF.08177-025
OMU_OB.SZ056-011.jpg,Oslo Museum,"utsikt, gateløp, 17. mai-tog, guttemusikkorps, faner, flagg, publikum, forretningsgårder",http://oslobilder.no/OMU/OB.SZ056-011
OMU_OB.Y1170.jpg,Oslo Museum,Akersgaden.,http://oslobilder.no/OMU/OB.Y1170
OMU_OB.NW7892.jpg,Oslo Museum,Bislett stadion.,http://oslobilder.no/OMU/OB.NW7892
OMU_OB.Y2189.jpg,Oslo Museum,Akersgaten ved Atheneum.,http://oslobilder.no/OMU/OB.Y2189
OMU_OB.F02998a.jpg,Oslo Museum,Christiania. Bogstadveien.,http://oslobilder.no/OMU/OB.F02998a
OMU_OB.F12297c.jpg,Oslo Museum,Panorama over Christiania.,http://oslobilder.no/OMU/OB.F12297c
OMU_OB.F00911.jpg,Oslo Museum,Tollbugata 30.,http://oslobilder.no/OMU/OB.F00911
OMU_OB.F12017c.jpg,Oslo Museum,Oslo. Trefoldighetskirken og Den Katholske Kirke.,http://oslobilder.no/OMU/OB.F12017c
NF_NF.08406-001.jpg,Norsk Folkemuseum,"Billøp på Bundefjorden i Oslo i februar 1912. Vintermotiv. Snødekt bane. Bil med to deltakere.
Publikum.",http://oslobilder.no/NF/NF.08406-001
OMU_OB.X0314.jpg,Oslo Museum,Skolehage på Bondejordet,http://oslobilder.no/OMU/OB.X0314
OMU_OB.F01007.jpg,Oslo Museum,Karl Johans gate fra Egertorget mot Slottet.,http://oslobilder.no/OMU/OB.F01007
OMU_OB.Y2312.jpg,Oslo Museum,Inkognitogata.,http://oslobilder.no/OMU/OB.Y2312
OMU_OB.F03214B.jpg,Oslo Museum,Stortorvet med Vår Frelsers kirke.,http://oslobilder.no/OMU/OB.F03214B
OMU_OB.01064.jpg,Oslo Museum,Fra Oscars gate.,http://oslobilder.no/OMU/OB.01064
OMU_OB.F02135A.jpg,Oslo Museum,Uranienborgvn.,http://oslobilder.no/OMU/OB.F02135A
OMU_OB.Y1899.jpg,Oslo Museum,Fra Pipervika,http://oslobilder.no/OMU/OB.Y1899
OMU_OB.OT342.jpg,Oslo Museum,Dronningens gate.,http://oslobilder.no/OMU/OB.OT342
OMU_OB.F01590.jpg,Oslo Museum,"utsikt nordøst, park, Universitetet, løkke, bygårder, Trefoldighetskirken, Vår Frelsers kirke, gateløp, Stortingsbygningen",http://oslobilder.no/OMU/OB.F01590
OMU_OB.F03830.jpg,Oslo Museum,Eidsvoldspladsen.,http://oslobilder.no/OMU/OB.F03830
OMU_OB.F07421A.jpg,Oslo Museum,Utsikt fra Trefoldighetskirken.,http://oslobilder.no/OMU/OB.F07421A
OMU_OB.F11514a.jpg,Oslo Museum,Birkelunden. Kristiania.,http://oslobilder.no/OMU/OB.F11514a
OMU_OB.NW4640.jpg,Oslo Museum,Ved Brannskjærene og Filipstad.,http://oslobilder.no/OMU/OB.NW4640
OMU_OB.F11624a.jpg,Oslo Museum,"Kristiania, Herman Fossgate.",http://oslobilder.no/OMU/OB.F11624a
OMU_OB.NW6773.jpg,Oslo Museum,"stakitt, trehusbebyggelse, bygårder, fabrikkpipe, Gamlebyen menighetshus",http://oslobilder.no/OMU/OB.NW6773
OMU_OB.F03834.jpg,Oslo Museum,Vor Frelsers Kirke.,http://oslobilder.no/OMU/OB.F03834
OMU_OB.Z06104.jpg,Oslo Museum,St. Olav Domkirke.,http://oslobilder.no/OMU/OB.Z06104
OMU_OB.F18430.jpg,Oslo Museum,Karl Johans gate mot Stortinget.,http://oslobilder.no/OMU/OB.F18430
OMU_OB.F18431.jpg,Oslo Museum,Karl Johans gate mot Stortinget.,http://oslobilder.no/OMU/OB.F18431
NF_NF.13628-002.jpg,Norsk Folkemuseum,"Aking, Oslo. Før 1923. Akende og fotgjengere i Frognerseterbakken.",http://oslobilder.no/NF/NF.13628-002
OMU_OB.F03123d.jpg,Oslo Museum,Christiania. Udsigt over Briskeby.,http://oslobilder.no/OMU/OB.F03123d
NF_NF.08406-004.jpg,Norsk Folkemuseum,"Billøp på Bundefjorden i Oslo i februar 1912.
Vintermotiv. Biler. Publikum. Skiløpere.",http://oslobilder.no/NF/NF.08406-004
NF_NF.08177-038.jpg,Norsk Folkemuseum,Oslo 17. mai-tog 1924. Passerer Universitetet på vei mot Slottet. Bunadkledte voksne og barn. Tilskuere.,http://oslobilder.no/NF/NF.08177-038
NF_NF.08406-003.jpg,Norsk Folkemuseum,Billøp på Bundefjorden i Oslo i februar 1912. Vintermotiv. Snødekt bane. Bil med to deltakere.,http://oslobilder.no/NF/NF.08406-003
NF_NF.08406-005.jpg,Norsk Folkemuseum,Billøp på Bundefjorden i Oslo i februar 1912. Vintermotiv. Snødekt bane. Biler. Publikum.,http://oslobilder.no/NF/NF.08406-005
OMU_OB.F01811b.jpg,Oslo Museum,"utsikt, gateløp, bygårder, park, Slottet",http://oslobilder.no/OMU/OB.F01811b
NF_NF.08406-002.jpg,Norsk Folkemuseum,Billøp på Bundefjorden i Oslo i februar 1912. Vintermotiv. Snødekt ban. Biler. Publikum,http://oslobilder.no/NF/NF.08406-002
NF_NF.01065-335.jpg,Norsk Folkemuseum,"Frk. Jotta Pettersen, senere fru Holter, og frk. Rigmor Rognerud  spasererl langs Karl Johans gate, Oslo, Slottet skimtes i bakgrunnen.",http://oslobilder.no/NF/NF.01065-335
NF_NF.10011-010.jpg,Norsk Folkemuseum,"Jubileumsutstillingen på Frogner, Oslo, 1914. Redningsskøyter i den maritime avdeling på Skarpsno. Signalflagg i mastene.",http://oslobilder.no/NF/NF.10011-010
OMU_OB.Z06128.jpg,Oslo Museum,"gateløp, plass, forretningsgårder, byggevirksomhet, gate, mennesker, hestekjøretøyer",http://oslobilder.no/OMU/OB.Z06128
NF_NF.08317-002.jpg,Norsk Folkemuseum,Oslo. Russ 17. mai 1914. Festkledde i lange kjoler og dress. Russeplakater ses i bakgrunnen.,http://oslobilder.no/NF/NF.08317-002
OMU_OB.F00993.jpg,Oslo Museum,Graving for vendesløyfe ved Christian Frederiks plass.,http://oslobilder.no/OMU/OB.F00993
OMU_OB.F15304b.jpg,Oslo Museum,"Utsikt fra Slottet, Christiania.",http://oslobilder.no/OMU/OB.F15304b
OMU_OB.F01150.jpg,Oslo Museum,Storgata 14 og Nygata.,http://oslobilder.no/OMU/OB.F01150
NF_NF.01065-367.jpg,Norsk Folkemuseum,"Frk.Smith til venstre og frk. Sørbøe spaserer langs Karl Johans gate, Oslo. Universitet og Slottet skimtes.",http://oslobilder.no/NF/NF.01065-367
OMU_OB.Z03628.jpg,Oslo Museum,Hjørnet av Fredensborgveien og Schandorffs gate.,http://oslobilder.no/OMU/OB.Z03628
OMU_OB.06414.jpg,Oslo Museum,"Firma P.A. Larsens gård, Rådhusgaten 4.",http://oslobilder.no/OMU/OB.06414
NF_NF.08317-004.jpg,Norsk Folkemuseum,"17. mai-tog 1914 foran Slottet. De kongelige ses på
Slottsbalkongen.",http://oslobilder.no/NF/NF.08317-004
OMU_OB.Z21042.jpg,Oslo Museum,Oslo gate.,http://oslobilder.no/OMU/OB.Z21042
OMU_OB.Z07577.jpg,Oslo Museum,Ole Vigs gate fra Kirkeveien.,http://oslobilder.no/OMU/OB.Z07577
NF_NF.01065-416.jpg,Norsk Folkemuseum,"Frk. Sommerville og student Bonnevie spaserer langs Karl Johans gate, Oslo, med Slottet i ryggen.",http://oslobilder.no/NF/NF.01065-416
OMU_OB.F05348A.jpg,Oslo Museum,Ullevålsveien ved Louises gate.,http://oslobilder.no/OMU/OB.F05348A
NF_NF.25782-153.jpg,Norsk Folkemuseum,"Interiør, gruppe samlet rundt bord i stue, Meltzers gate 9, Oslo, 1906.",http://oslobilder.no/NF/NF.25782-153
OMU_OB.Z07616.jpg,Oslo Museum,Strømsveien ved Ingeborgs gate.,http://oslobilder.no/OMU/OB.Z07616
NF_NF.08317-001.jpg,Norsk Folkemuseum,Oslo. Russ 17. mai 1914 - Aars og Voss skole. Festkledde kvinner i lange kjoler. Russeplakater i bakgrunnen.,http://oslobilder.no/NF/NF.08317-001
OMU_OB.F01538.jpg,Oslo Museum,"Christiania, from the Thronhjem road, Norway.",http://oslobilder.no/OMU/OB.F01538
NF_NF.01065-376.jpg,Norsk Folkemuseum,"Mennesker langs Karl Johans gate, Oslo, med Nationaltheatret i ryggen. Frk. Sørbøe i midten.",http://oslobilder.no/NF/NF.01065-376
OMU_OB.Y1455.jpg,Oslo Museum,Prinsens gate 26.,http://oslobilder.no/OMU/OB.Y1455
OMU_OB.Y5360.jpg,Oslo Museum,Skippergata ved Karl Johans gate.,http://oslobilder.no/OMU/OB.Y5360
NF_NF.07399-001.jpg,Norsk Folkemuseum,Oslo - Krigstelegrammer leses utenfor Morgenbladets gård 1914.,http://oslobilder.no/NF/NF.07399-001
OMU_OB.F08244.jpg,Oslo Museum,Villa Furulund på Bygdøy med familiene Hauge og Koren på trappen.,http://oslobilder.no/OMU/OB.F08244
NF_NF.01065-403.jpg,Norsk Folkemuseum,"Frk. Ada Lund og frk. Ada Clauson, senere fru Størmer, spaserer langs Karl Johans gate, Oslo, med Stortinget i ryggen og Grand Hotell på den andre siden av gata.",http://oslobilder.no/NF/NF.01065-403
NF_NF.34112-185.jpg,Norsk Folkemuseum,"Jente med gyngehest i gårdsrom på Enerhaugen, mars 1924.",http://oslobilder.no/NF/NF.34112-185
